year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate,githubUrl,keywordTags,keyIdea,strengths,limitations,methodTags,paperLink
2005,11,,11,140.093,citations=170; influential=1; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,da422cc32f6f70234a96ef1029566ceb5cdfc4b9,A wavelet-based time–frequency analysis approach for classification of motor imagery for brain–computer interface applications,"L. Qin, Bin He",Journal of Neural Engineering,2005-12-01,170,1,Motor Imagery and Movement Decoding,,10.1088/1741-2560/2/4/001,,16317229,https://doi.org/10.1088/1741-2560/2/4/001,https://www.semanticscholar.org/paper/da422cc32f6f70234a96ef1029566ceb5cdfc4b9,,Computer Science; Engineering; Medicine; Physics,False,,SMR,Positions A wavelet-based time–frequency analysis approach for classification of motor imagery for brain–computer interface applications within Motor Imagery and Movement Decoding.,high citation signal (170); recognized venue,SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.,BCI method,https://doi.org/10.1088/1741-2560/2/4/001
2005,12,,12,161.207,citations=154; influential=5; recognized venue; BCI term matches=2; title BCI matches=2; open PDF metadata,c023919a093d6856b30a4a742bee4e67f13f86e6,Classification of motor imagery tasks for brain-computer interface applications by means of two equivalent dipoles analysis,"B. Kamousi, Zhongming Liu, B. He",IEEE transactions on neural systems and rehabilitation engineering,2005-06-13,154,5,Motor Imagery and Movement Decoding,,10.1109/TNSRE.2005.847386,,16003895,https://doi.org/10.1109/tnsre.2005.847386,https://www.semanticscholar.org/paper/c023919a093d6856b30a4a742bee4e67f13f86e6,,Computer Science; Engineering; Medicine,False,,SMR,Positions Classification of motor imagery tasks for brain-computer interface applications by means of two equivalent dipoles analysis within Motor Imagery and Movement Decoding.,high citation signal (154); recognized venue,SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.,BCI method,https://doi.org/10.1109/tnsre.2005.847386
2005,13,,13,171.601,citations=140; influential=11; recognized venue; BCI term matches=2; title BCI matches=2; open PDF metadata,c277b9f9f574826b46a63a6189efd6642f71c862,Ensemble of SVMs for Improving Brain Computer Interface P300 Speller Performances,"A. Rakotomamonjy, Vincent Guigue, G. Mallet, V. Alvarado",International Conference on Artificial Neural Networks,2005-09-11,140,11,"SSVEP, P300, and ERP Spellers",,10.1007/11550822_8,,,https://doi.org/10.1007/11550822_8,https://www.semanticscholar.org/paper/c277b9f9f574826b46a63a6189efd6642f71c862,,Computer Science,False,,non-invasive; SSVEP; P300,"Positions Ensemble of SVMs for Improving Brain Computer Interface P300 Speller Performances within SSVEP, P300, and ERP Spellers.",high citation signal (140); influential citation signal (11); recognized venue,"Communication systems must still balance accuracy, latency, vocabulary size, privacy, and user autonomy.; Visual spellers can be constrained by gaze dependence, stimulus comfort, and fatigue during long sessions.; Controlled target layouts and calibration conditions may not transfer to everyday communication.",communication,https://doi.org/10.1007/11550822_8
2005,14,,14,142.259,citations=120; influential=5; BCI term matches=1; title BCI matches=1; open PDF metadata,7eeac6819a8145bfcf36a289a788b5c051666651,Brain Computer Interface Design Using Band Powers Extracted During Mental Tasks,Ramaswamy Palaniappan,"Conference Proceedings. 2nd International IEEE EMBS Conference on Neural Engineering, 2005.",2005-03-16,120,5,General BCI Methods and Systems,,10.1109/CNE.2005.1419622,,,https://doi.org/10.1109/cne.2005.1419622,https://www.semanticscholar.org/paper/7eeac6819a8145bfcf36a289a788b5c051666651,,Computer Science; Engineering,False,,non-invasive,Positions Brain Computer Interface Design Using Band Powers Extracted During Mental Tasks within General BCI Methods and Systems.,high citation signal (120),"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/cne.2005.1419622
2005,15,,15,148.611,citations=118; influential=4; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,797c7ac20b9d353ccf74afb77659a58085d61f95,A time-series prediction approach for feature extraction in a brain-computer interface,"D. Coyle, G. Prasad, T. Mcginnity",IEEE transactions on neural systems and rehabilitation engineering,2005-12-12,118,4,General BCI Methods and Systems,,10.1109/TNSRE.2005.857690,,16425827,https://doi.org/10.1109/tnsre.2005.857690,https://www.semanticscholar.org/paper/797c7ac20b9d353ccf74afb77659a58085d61f95,,Computer Science; Medicine,False,,non-invasive,Positions A time-series prediction approach for feature extraction in a brain-computer interface within General BCI Methods and Systems.,high citation signal (118); recognized venue,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/tnsre.2005.857690
2005,16,,16,153.964,citations=106; influential=10; BCI term matches=2; title BCI matches=2; open PDF metadata,dc5123559b2d1993eb92f0917a1c78ab25f703a7,A Boosting Approach to P300 Detection with Application to Brain-Computer Interfaces,"Ulrich Hoffmann, G. garcia, J. Vesin, K. Diserens, Touradj Ebrahimi","Conference Proceedings. 2nd International IEEE EMBS Conference on Neural Engineering, 2005.",2005-03-16,106,10,"SSVEP, P300, and ERP Spellers",,10.1109/CNE.2005.1419562,,,https://doi.org/10.1109/cne.2005.1419562,https://www.semanticscholar.org/paper/dc5123559b2d1993eb92f0917a1c78ab25f703a7,,Computer Science; Medicine,False,,non-invasive; SSVEP; P300,"Positions A Boosting Approach to P300 Detection with Application to Brain-Computer Interfaces within SSVEP, P300, and ERP Spellers.",high citation signal (106); influential citation signal (10),"Visual spellers can be constrained by gaze dependence, stimulus comfort, and fatigue during long sessions.; Controlled target layouts and calibration conditions may not transfer to everyday communication.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/cne.2005.1419562
2005,17,,17,119.572,citations=105; influential=1; BCI term matches=1; title BCI matches=1; open PDF metadata,a4a9db45487500561ea1a9c59b86b21178135a3b,Salient EEG Channel Selection in Brain Computer Interfaces by Mutual Information Maximization,"Tian Lan, Deniz Erdoğmuş, A. Adami, M. Pavel, S. Mathan",2005 IEEE Engineering in Medicine and Biology 27th Annual Conference,,105,1,EEG Signal Processing and Datasets,,10.1109/IEMBS.2005.1616133,,17281902,https://doi.org/10.1109/iembs.2005.1616133,https://www.semanticscholar.org/paper/a4a9db45487500561ea1a9c59b86b21178135a3b,,Computer Science; Medicine,False,,non-invasive,Positions Salient EEG Channel Selection in Brain Computer Interfaces by Mutual Information Maximization within EEG Signal Processing and Datasets.,high citation signal (105),"Dataset and preprocessing choices can bias comparisons across algorithms and laboratories.; Artifact robustness and sensor-setup variability need stronger external validation.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/iembs.2005.1616133
2005,18,,18,156.437,citations=104; influential=8; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,02dab80188b7941b58674f4b056c9ad632bd2c05,Statistical encoding model for a primary motor cortical brain-machine interface,"S. Shoham, L. Paninski, M. Fellows, N. Hatsopoulos, J. Donoghue, R. Normann",IEEE Transactions on Biomedical Engineering,2005-06-13,104,8,Motor Imagery and Movement Decoding,,10.1109/TBME.2005.847542,,16041995,https://doi.org/10.1109/tbme.2005.847542,https://www.semanticscholar.org/paper/02dab80188b7941b58674f4b056c9ad632bd2c05,http://stat.columbia.edu/~liam/research/pubs/ieee-bme-05.pdf,Computer Science; Engineering; Medicine,False,,SMR,Positions Statistical encoding model for a primary motor cortical brain-machine interface within Motor Imagery and Movement Decoding.,high citation signal (104); recognized venue; open-access PDF metadata,SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.,BCI method,https://doi.org/10.1109/tbme.2005.847542
2005,19,,19,130.546,citations=98; influential=3; BCI term matches=1; title BCI matches=1; open PDF metadata,9bf4bd1a25c6f7190ef7637f2bdcd58a4e693168,Brain-computer interface based on the high-frequency steady-state visual evoked potential,"Wang Yijun, Ruiping Wang, Xiaorong Gao, Shangkai Gao","Proceedings. 2005 First International Conference on Neural Interface and Control, 2005.",2005-05-26,98,3,"SSVEP, P300, and ERP Spellers",,10.1109/ICNIC.2005.1499837,,,https://doi.org/10.1109/icnic.2005.1499837,https://www.semanticscholar.org/paper/9bf4bd1a25c6f7190ef7637f2bdcd58a4e693168,http://sccn.ucsd.edu/%7Eyijun/pdfs/CNIC05.pdf,Computer Science,False,,non-invasive; SSVEP; P300,"Positions Brain-computer interface based on the high-frequency steady-state visual evoked potential within SSVEP, P300, and ERP Spellers.",open-access PDF metadata,"Visual spellers can be constrained by gaze dependence, stimulus comfort, and fatigue during long sessions.; Controlled target layouts and calibration conditions may not transfer to everyday communication.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/icnic.2005.1499837
2005,20,,20,134.46,citations=94; influential=2; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,444c750445048327f93e6187a42bb03229735299,Brain-computer interfaces--the key for the conscious brain locked into a paralyzed body.,"A. Kübler, N. Neumann",Progress in Brain Research,,94,2,General BCI Methods and Systems,,10.1016/S0079-6123(05)50035-9,,16186045,https://doi.org/10.1016/s0079-6123(05)50035-9,https://www.semanticscholar.org/paper/444c750445048327f93e6187a42bb03229735299,,Computer Science; Engineering; Medicine,False,,non-invasive,Positions Brain-computer interfaces--the key for the conscious brain locked into a paralyzed body. within General BCI Methods and Systems.,recognized venue,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1016/s0079-6123(05)50035-9
2005,21,,21,123.025,citations=88; influential=2; BCI term matches=1; title BCI matches=1; open PDF metadata,00cc7a105f84d69933a0a8b966639c65691710d0,An Auditory Brain-Computer Interface Based on the Self-Regulation of Slow Cortical Potentials,"M. Pham, T. Hinterberger, N. Neumann, A. Kübler, Nadine Hofmayer, Anke Grether, et al.",Neurorehabilitation and Neural Repair,2005-09-01,88,2,General BCI Methods and Systems,,10.1177/1545968305277628,,16093411,https://doi.org/10.1177/1545968305277628,https://www.semanticscholar.org/paper/00cc7a105f84d69933a0a8b966639c65691710d0,,Medicine; Psychology,False,,non-invasive,Positions An Auditory Brain-Computer Interface Based on the Self-Regulation of Slow Cortical Potentials within General BCI Methods and Systems.,selected by citation count from the audited BCI candidate pool,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1177/1545968305277628
2005,22,,22,122.776,citations=87; influential=2; BCI term matches=1; title BCI matches=1; open PDF metadata,ed9e56871bf88edc10398c20a34eaccdfe81394c,Recognition of Motor Imagery Electroencephalography Using Independent Component Analysis and Machine Classifiers,"C. Hung, Po-Lei Lee, Yu-Te Wu, Hui-Yun Chen, Li-Fen Chen, T. Yeh, et al.",Annals of Biomedical Engineering,2005-08-01,87,2,Motor Imagery and Movement Decoding,,10.1007/s10439-005-5772-1,,16133914,https://doi.org/10.1007/s10439-005-5772-1,https://www.semanticscholar.org/paper/ed9e56871bf88edc10398c20a34eaccdfe81394c,,Computer Science; Medicine,False,,non-invasive; SMR,Positions Recognition of Motor Imagery Electroencephalography Using Independent Component Analysis and Machine Classifiers within Motor Imagery and Movement Decoding.,selected by citation count from the audited BCI candidate pool,"SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1007/s10439-005-5772-1
2005,23,,23,136.204,citations=80; influential=6; BCI term matches=1; title BCI matches=1; open PDF metadata,e9166f683979a8a4baadeee94c14ae63d90ccf6d,Steady-state VEP-Based Brain-Computer Interface Control in an Immersive 3D Gaming Environment : EURASIP,E. C. Lalor,,,80,6,General BCI Methods and Systems,,,,,https://www.semanticscholar.org/paper/e9166f683979a8a4baadeee94c14ae63d90ccf6d,https://www.semanticscholar.org/paper/e9166f683979a8a4baadeee94c14ae63d90ccf6d,,Computer Science; Engineering,False,,non-invasive,Positions Steady-state VEP-Based Brain-Computer Interface Control in an Immersive 3D Gaming Environment : EURASIP within General BCI Methods and Systems.,selected by citation count from the audited BCI candidate pool,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://www.semanticscholar.org/paper/e9166f683979a8a4baadeee94c14ae63d90ccf6d
2005,24,,24,134.93,citations=80; influential=5; BCI term matches=2; title BCI matches=1; open PDF metadata,000e5f9f05e51e068014ad8e6940de0ae9df77fb,Feature Selection and Blind Source Separation in an EEG-Based Brain-Computer Interface,"D. A. Peterson, James N. Knight, M. Kirby, C. Anderson, M. Thaut",EURASIP Journal on Advances in Signal Processing,,80,5,EEG Signal Processing and Datasets,"Most EEG-based BCI systems make use of well-studied patterns of brain activity. However, those systems involve tasks that indirectly map to simple binary commands such as ""yes"" or ""no"" or require many weeks of biofeedback training. We hypothesized that signal processing and machine learning methods can be used to discriminate EEG in a direct ""yes""/""no"" BCI from a single session. Blind source separation (BSS) and spectral transformations of the EEG produced a 180-dimensional feature space. We used a modified genetic algorithm (GA) wrapped around a support vector machine (SVM) classifier to search the space of feature subsets. The GA-based search found feature subsets that outperform full feature sets and random feature subsets. Also, BSS transformations of the EEG outperformed the original time series, particularly in conjunction with a subset search of both spaces. The results suggest that BSS and feature selection can be used to improve the performance of even a ""direct,"" single-session BCI.",10.1155/ASP.2005.3128,,,https://doi.org/10.1155/asp.2005.3128,https://www.semanticscholar.org/paper/000e5f9f05e51e068014ad8e6940de0ae9df77fb,https://asp-eurasipjournals.springeropen.com/counter/pdf/10.1155/ASP.2005.3128,Computer Science; Engineering; Medicine,False,,non-invasive,Most EEG-based BCI systems make use of well-studied patterns of brain activity.,open-access PDF metadata,"Dataset and preprocessing choices can bias comparisons across algorithms and laboratories.; Artifact robustness and sensor-setup variability need stronger external validation.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1155/asp.2005.3128
2005,25,,25,120.68,citations=79; influential=2; BCI term matches=1; title BCI matches=1; open PDF metadata,3a9e9d9db29a726c3d0c029913406e6e42bc9e54,14 Human Brain-Computer Interface,"G. Pfurtscheller, C. Neuper, N. Birbaumer",,,79,2,General BCI Methods and Systems,,,,,https://www.semanticscholar.org/paper/3a9e9d9db29a726c3d0c029913406e6e42bc9e54,https://www.semanticscholar.org/paper/3a9e9d9db29a726c3d0c029913406e6e42bc9e54,,Computer Science; Engineering; Medicine,False,,human,Positions 14 Human Brain-Computer Interface within General BCI Methods and Systems.,selected by citation count from the audited BCI candidate pool,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Participant variability can limit generalization across age, ability, disease status, and training experience.",BCI method,https://www.semanticscholar.org/paper/3a9e9d9db29a726c3d0c029913406e6e42bc9e54
