year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate,githubUrl,keywordTags,keyIdea,strengths,limitations,methodTags,paperLink
2008,11,,11,194.291,citations=428; influential=22; BCI term matches=1; title BCI matches=1; open PDF metadata,3d4b7ece3ac9ef57c35445e1977b8a979113251e,Brain-Computer Interfaces Based on Visual Evoked Potentials,"Yijun Wang, Xiaorong Gao, Bo Hong, Chuan Jia, Shangkai Gao",IEEE Engineering in Medicine and Biology Magazine,2008-09-16,428,22,"SSVEP, P300, and ERP Spellers",,10.1109/MEMB.2008.923958,,18799392,https://doi.org/10.1109/memb.2008.923958,https://www.semanticscholar.org/paper/3d4b7ece3ac9ef57c35445e1977b8a979113251e,,Computer Science; Engineering; Medicine,False,,non-invasive; SSVEP; P300,"Positions Brain-Computer Interfaces Based on Visual Evoked Potentials within SSVEP, P300, and ERP Spellers.",high citation signal (428); influential citation signal (22),"Visual spellers can be constrained by gaze dependence, stimulus comfort, and fatigue during long sessions.; Controlled target layouts and calibration conditions may not transfer to everyday communication.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/memb.2008.923958
2008,12,,12,207.29,citations=404; influential=23; recognized venue; BCI term matches=2; title BCI matches=2; open PDF metadata,309daaa71501f1a11a854602df9f605033bd3d83,An auditory brain-computer interface (BCI).,"F. Nijboer, A. Furdea, I. Gunst, J. Mellinger, D. McFarland, N. Birbaumer, et al.",Journal of Neuroscience Methods,2008-01-15,404,23,General BCI Methods and Systems,,10.1016/J.JNEUMETH.2007.02.009,,17399797,https://doi.org/10.1016/j.jneumeth.2007.02.009,https://www.semanticscholar.org/paper/309daaa71501f1a11a854602df9f605033bd3d83,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7955811,Medicine; Psychology,False,,non-invasive,Positions An auditory brain-computer interface (BCI). within General BCI Methods and Systems.,high citation signal (404); influential citation signal (23); recognized venue,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1016/j.jneumeth.2007.02.009
2008,13,,13,185.718,citations=390; influential=15; BCI term matches=1; title BCI matches=1; open PDF metadata,67a35cecedb912e013726b8ec1d4b25cb8c0ba0c,"Brain-Computer Interfaces, Virtual Reality, and Videogames","A. Lécuyer, F. Lotte, R. Reilly, R. Leeb, M. Hirose, M. Slater",Computer,2008-10-01,390,15,General BCI Methods and Systems,,10.1109/MC.2008.410,,,https://doi.org/10.1109/mc.2008.410,https://www.semanticscholar.org/paper/67a35cecedb912e013726b8ec1d4b25cb8c0ba0c,,Computer Science; Engineering,False,,non-invasive,"Positions Brain-Computer Interfaces, Virtual Reality, and Videogames within General BCI Methods and Systems.",high citation signal (390); influential citation signal (15),"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/mc.2008.410
2008,14,,14,180.587,citations=366; influential=12; BCI term matches=1; title BCI matches=1; open PDF metadata,741dc3de86df198fc4d7270f1885e064fafcd85d,EEG feature extraction based on wavelet packet decomposition for brain computer interface,"Wu Ting, Guo-zheng Yan, Banghua Yang, Sun Hong",,2008-07-01,366,12,EEG Signal Processing and Datasets,,10.1016/J.MEASUREMENT.2007.07.007,,,https://doi.org/10.1016/j.measurement.2007.07.007,https://www.semanticscholar.org/paper/741dc3de86df198fc4d7270f1885e064fafcd85d,,Computer Science; Medicine,False,,non-invasive,Positions EEG feature extraction based on wavelet packet decomposition for brain computer interface within EEG Signal Processing and Datasets.,high citation signal (366); influential citation signal (12),"Dataset and preprocessing choices can bias comparisons across algorithms and laboratories.; Artifact robustness and sensor-setup variability need stronger external validation.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1016/j.measurement.2007.07.007
2008,15,,15,190.83,citations=353; influential=23; BCI term matches=1; title BCI matches=1; open PDF metadata,2a5fa501b90e106e741c705548b080668ed99703,Towards an independent brain-computer interface using steady state visual evoked potentials.,"B. Allison, D. McFarland, G. Schalk, S. Zheng, M. Jackson, J. Wolpaw",Clinical Neurophysiology,2008-02-01,353,23,"SSVEP, P300, and ERP Spellers",,10.1016/J.CLINPH.2007.09.121,,18077208,https://doi.org/10.1016/j.clinph.2007.09.121,https://www.semanticscholar.org/paper/2a5fa501b90e106e741c705548b080668ed99703,,Computer Science; Engineering; Medicine; Psychology,False,,non-invasive; SSVEP; P300,"Positions Towards an independent brain-computer interface using steady state visual evoked potentials. within SSVEP, P300, and ERP Spellers.",high citation signal (353); influential citation signal (23),"Visual spellers can be constrained by gaze dependence, stimulus comfort, and fatigue during long sessions.; Controlled target layouts and calibration conditions may not transfer to everyday communication.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1016/j.clinph.2007.09.121
2008,16,,16,192.406,citations=339; influential=12; recognized venue; BCI term matches=2; title BCI matches=2; open PDF metadata,deb5b5b7cbc6e542b4334854be9efcd9d360b784,The Berlin Brain-Computer Interface: Accurate performance from first-session in BCI-naive subjects,"B. Blankertz, F. Losch, M. Krauledat, G. Dornhege, G. Curio, K. Müller",IEEE Transactions on Biomedical Engineering,2008-04-11,339,12,General BCI Methods and Systems,,10.1109/TBME.2008.923152,,18838371,https://doi.org/10.1109/tbme.2008.923152,https://www.semanticscholar.org/paper/deb5b5b7cbc6e542b4334854be9efcd9d360b784,,Computer Science; Engineering; Medicine,False,,human,Positions The Berlin Brain-Computer Interface: Accurate performance from first-session in BCI-naive subjects within General BCI Methods and Systems.,high citation signal (339); influential citation signal (12); recognized venue,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Participant variability can limit generalization across age, ability, disease status, and training experience.",BCI method,https://doi.org/10.1109/tbme.2008.923152
2008,17,,17,189.183,citations=339; influential=9; recognized venue; invasive/high-bandwidth BCI; BCI term matches=1; title BCI matches=1; open PDF metadata,939dc78d3d49b95e2e1c48f8ac0b1aaef1c60935,Non-invasive brain-computer interface system: towards its application as assistive technology.,"F. Cincotti, D. Mattia, F. Aloise, S. Bufalari, G. Schalk, G. Oriolo, et al.",Brain Research Bulletin,2008-04-15,339,9,Invasive and Implantable Interfaces,,10.1016/j.brainresbull.2008.01.007,,18394526,https://doi.org/10.1016/j.brainresbull.2008.01.007,https://www.semanticscholar.org/paper/939dc78d3d49b95e2e1c48f8ac0b1aaef1c60935,,Engineering; Medicine; Psychology,False,,invasive; non-invasive,Positions Non-invasive brain-computer interface system: towards its application as assistive technology. within Invasive and Implantable Interfaces.,high citation signal (339); recognized venue,"Surgical risk, device durability, and long-term signal stability constrain clinical translation.; Small participant cohorts make headline decoding performance difficult to generalize.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",invasive,https://doi.org/10.1016/j.brainresbull.2008.01.007
2008,18,,18,199.35,citations=309; influential=25; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,0bfaaefcb8afe5431f1a22289aa4dec1b2d2c0cb,Functional network reorganization during learning in a brain-computer interface paradigm,"B. Jarosiewicz, S. Chase, G. W. Fraser, M. Velliste, R. Kass, A. Schwartz",Proceedings of the National Academy of Sciences of the United States of America,2008-12-09,309,25,General BCI Methods and Systems,,10.1073/pnas.0808113105,,19047633,https://doi.org/10.1073/pnas.0808113105,https://www.semanticscholar.org/paper/0bfaaefcb8afe5431f1a22289aa4dec1b2d2c0cb,https://europepmc.org/articles/pmc2614787?pdf=render,Computer Science; Medicine,False,,non-invasive,Positions Functional network reorganization during learning in a brain-computer interface paradigm within General BCI Methods and Systems.,high citation signal (309); influential citation signal (25); recognized venue,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1073/pnas.0808113105
2008,19,,19,192.66,citations=308; influential=17; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,c4877148c1d4e430e7fb2078fe3d5563bc7c8203,Comparative Analysis of Spectral Approaches to Feature Extraction for EEG-Based Motor Imagery Classification,"P. Herman, G. Prasad, T. Mcginnity, D. Coyle",IEEE transactions on neural systems and rehabilitation engineering,2008-06-03,308,17,Motor Imagery and Movement Decoding,,10.1109/TNSRE.2008.926694,,18701380,https://doi.org/10.1109/tnsre.2008.926694,https://www.semanticscholar.org/paper/c4877148c1d4e430e7fb2078fe3d5563bc7c8203,,Computer Science; Engineering; Medicine,False,,non-invasive; SMR,Positions Comparative Analysis of Spectral Approaches to Feature Extraction for EEG-Based Motor Imagery Classification within Motor Imagery and Movement Decoding.,high citation signal (308); influential citation signal (17); recognized venue,"SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/tnsre.2008.926694
2008,20,,20,185.901,citations=255; influential=15; recognized venue; BCI term matches=2; open PDF metadata,a68e42015475e0be8ea875e048c4dd1b52ea4e70,Towards Zero Training for Brain-Computer Interfacing,"M. Krauledat, M. Tangermann, B. Blankertz, K. Müller",PLoS ONE,2008-08-13,255,15,EEG Signal Processing and Datasets,"Electroencephalogram (EEG) signals are highly subject-specific and vary considerably even between recording sessions of the same user within the same experimental paradigm. This challenges a stable operation of Brain-Computer Interface (BCI) systems. The classical approach is to train users by neurofeedback to produce fixed stereotypical patterns of brain activity. In the machine learning approach, a widely adapted method for dealing with those variances is to record a so called calibration measurement on the beginning of each session in order to optimize spatial filters and classifiers specifically for each subject and each day. This adaptation of the system to the individual brain signature of each user relieves from the need of extensive user training. In this paper we suggest a new method that overcomes the requirement of these time-consuming calibration recordings for long-term BCI users. The method takes advantage of knowledge collected in previous sessions: By a novel technique, prototypical spatial filters are determined which have better generalization properties compared to single-session filters. In particular, they can be used in follow-up sessions without the need to recalibrate the system. This way the calibration periods can be dramatically shortened or even completely omitted for these ‘experienced’ BCI users. The feasibility of our novel approach is demonstrated with a series of online BCI experiments. Although performed without any calibration measurement at all, no loss of classification performance was observed.",10.1371/journal.pone.0002967,,18698427,https://doi.org/10.1371/journal.pone.0002967,https://www.semanticscholar.org/paper/a68e42015475e0be8ea875e048c4dd1b52ea4e70,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0002967&type=printable,Computer Science; Engineering; Medicine,False,,non-invasive; human,Electroencephalogram (EEG) signals are highly subject-specific and vary considerably even between recording sessions of the same user within the same experimental paradigm.,high citation signal (255); influential citation signal (15); recognized venue,Offline benchmark performance may not transfer to real-time closed-loop use.; Dataset and preprocessing choices can bias comparisons across algorithms and laboratories.; Artifact robustness and sensor-setup variability need stronger external validation.,closed-loop,https://doi.org/10.1371/journal.pone.0002967
2008,21,,21,171.05,citations=253; influential=11; BCI term matches=1; title BCI matches=1; open PDF metadata,7f2811cda395d3fc31a1ccf3f0fe5eefe2943e00,A self-training semi-supervised SVM algorithm and its application in an EEG-based brain computer interface speller system,"Yuanqing Li, Cuntai Guan, Huiqi Li, Z. Chin",Pattern Recognition Letters,2008-07-01,253,11,"SSVEP, P300, and ERP Spellers",,10.1016/j.patrec.2008.01.030,,,https://doi.org/10.1016/j.patrec.2008.01.030,https://www.semanticscholar.org/paper/7f2811cda395d3fc31a1ccf3f0fe5eefe2943e00,,Computer Science; Engineering; Medicine,False,,non-invasive; SSVEP; P300,"Positions A self-training semi-supervised SVM algorithm and its application in an EEG-based brain computer interface speller system within SSVEP, P300, and ERP Spellers.",high citation signal (253); influential citation signal (11),"Communication systems must still balance accuracy, latency, vocabulary size, privacy, and user autonomy.; Visual spellers can be constrained by gaze dependence, stimulus comfort, and fatigue during long sessions.; Controlled target layouts and calibration conditions may not transfer to everyday communication.",communication,https://doi.org/10.1016/j.patrec.2008.01.030
2008,22,,22,170.876,citations=251; influential=11; BCI term matches=1; title BCI matches=1; open PDF metadata,8fc68dbfc0a4e485a1c75451f09238ad1c7493fa,Ica: a potential tool for bci systems,"A. Kachenoura, L. Albera, L. Senhadji, P. Comon",IEEE Signal Processing Magazine,,251,11,General BCI Methods and Systems,,10.1109/MSP.2008.4408442,,,https://doi.org/10.1109/msp.2008.4408442,https://www.semanticscholar.org/paper/8fc68dbfc0a4e485a1c75451f09238ad1c7493fa,,Computer Science,False,,non-invasive,Positions Ica: a potential tool for bci systems within General BCI Methods and Systems.,high citation signal (251); influential citation signal (11),"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/msp.2008.4408442
2008,23,,23,161.956,citations=235; influential=5; clinical/rehab relevance; BCI term matches=1; title BCI matches=1; open PDF metadata,c8dd7f4a5c89ec7fb28a418f062fd5df2a4ec665,Rehabilitation with Brain-Computer Interface Systems,"G. Pfurtscheller, G. Müller-Putz, Reinhold Scherer, C. Neuper",Computer,2008-10-01,235,5,Rehabilitation and Neuroprosthetics,,10.1109/MC.2008.432,,,https://doi.org/10.1109/mc.2008.432,https://www.semanticscholar.org/paper/c8dd7f4a5c89ec7fb28a418f062fd5df2a4ec665,,Computer Science; Engineering; Medicine,False,,human,Positions Rehabilitation with Brain-Computer Interface Systems within Rehabilitation and Neuroprosthetics.,high citation signal (235),"Clinical impact needs stronger longitudinal evidence on daily function, adherence, and adverse events.; Clinical cohorts are often small and heterogeneous, making functional effect sizes difficult to compare.; Short follow-up windows can miss whether gains transfer to daily activities.",clinical/rehab,https://doi.org/10.1109/mc.2008.432
2008,24,,24,177.204,citations=228; influential=10; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,657b619158f8c6cd052f4f488354d79076f514ca,Classifying mental tasks based on features of higher-order statistics from EEG signals in brain-computer interface,"Shang-Ming Zhou, J. Q. Gan, F. Sepulveda",Information Sciences,2008-03-20,228,10,EEG Signal Processing and Datasets,,10.1016/j.ins.2007.11.012,,,https://doi.org/10.1016/j.ins.2007.11.012,https://www.semanticscholar.org/paper/657b619158f8c6cd052f4f488354d79076f514ca,,Computer Science; Engineering,False,,non-invasive,Positions Classifying mental tasks based on features of higher-order statistics from EEG signals in brain-computer interface within EEG Signal Processing and Datasets.,high citation signal (228); influential citation signal (10); recognized venue,"Dataset and preprocessing choices can bias comparisons across algorithms and laboratories.; Artifact robustness and sensor-setup variability need stronger external validation.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1016/j.ins.2007.11.012
