year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate,githubUrl,keywordTags,keyIdea,strengths,limitations,methodTags,paperLink
2000,11,,11,93.9,citations=32; influential=1; BCI term matches=1; title BCI matches=1; open PDF metadata,31d0ed02b9f4edcfa5a4dc8d475412e9a09a5c22,Evaluating the performance of three feature sets for brain-computer interfaces with an early stopping MLP committee,"M. Varsta, J. Heikkonen, J. Millán, J. Mouriño",Proceedings 15th International Conference on Pattern Recognition. ICPR-2000,2000-09-03,32,1,General BCI Methods and Systems,,10.1109/ICPR.2000.906221,,,https://doi.org/10.1109/icpr.2000.906221,https://www.semanticscholar.org/paper/31d0ed02b9f4edcfa5a4dc8d475412e9a09a5c22,,Computer Science,False,,non-invasive,Positions Evaluating the performance of three feature sets for brain-computer interfaces with an early stopping MLP committee within General BCI Methods and Systems.,selected by citation count from the audited BCI candidate pool,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/icpr.2000.906221
2000,12,,12,72.503,citations=21; influential=0; BCI term matches=1; title BCI matches=1; open PDF metadata,f38a2142323c66e56b7be44b82691de979e6febc,Designing a Brain-Machine Interface for Neuroprosthetic Control,"K. Moxon, J. Morizio, J. Chapin, M. Nicolelis, P. Wolf",,2000-09-27,21,0,Rehabilitation and Neuroprosthetics,,10.1201/9781420039054.PT2,,,https://doi.org/10.1201/9781420039054.pt2,https://www.semanticscholar.org/paper/f38a2142323c66e56b7be44b82691de979e6febc,,Computer Science; Engineering; Medicine,False,,human,Positions Designing a Brain-Machine Interface for Neuroprosthetic Control within Rehabilitation and Neuroprosthetics.,selected by citation count from the audited BCI candidate pool,"Clinical cohorts are often small and heterogeneous, making functional effect sizes difficult to compare.; Short follow-up windows can miss whether gains transfer to daily activities.; Participant variability can limit generalization across age, ability, disease status, and training experience.",BCI method,https://doi.org/10.1201/9781420039054.pt2
2000,13,,13,83.956,citations=20; influential=1; BCI term matches=1; title BCI matches=1; open PDF metadata,61bb50a5c24cfa846268e1ba226a44c2752fb86a,Human factors issues in the neural signals direct brain-computer interfaces,"M. Jackson, P. Kennedy",International ACM SIGACCESS Conference on Computers and Accessibility,2000-11-13,20,1,General BCI Methods and Systems,,10.1145/354324.354351,,,https://doi.org/10.1145/354324.354351,https://www.semanticscholar.org/paper/61bb50a5c24cfa846268e1ba226a44c2752fb86a,,Computer Science; Engineering,False,,human,Positions Human factors issues in the neural signals direct brain-computer interfaces within General BCI Methods and Systems.,selected by citation count from the audited BCI candidate pool,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Participant variability can limit generalization across age, ability, disease status, and training experience.",BCI method,https://doi.org/10.1145/354324.354351
2000,14,,14,70.406,citations=19; influential=0; BCI term matches=1; title BCI matches=1; open PDF metadata,36c4416caeca7cebce020dca36d211fa450f2cb8,The LF-ASD brain computer interface: on-line identification of imagined finger flexions in the spontaneous EEG of able-bodied subjects,"Ziba Bozorgzadeh, G. Birch, S. Mason","2000 IEEE International Conference on Acoustics, Speech, and Signal Processing. Proceedings (Cat. No.00CH37100)",2000-06-05,19,0,EEG Signal Processing and Datasets,,10.1109/ICASSP.2000.859321,,,https://doi.org/10.1109/icassp.2000.859321,https://www.semanticscholar.org/paper/36c4416caeca7cebce020dca36d211fa450f2cb8,,Computer Science; Engineering; Medicine,False,,non-invasive; human,Positions The LF-ASD brain computer interface: on-line identification of imagined finger flexions in the spontaneous EEG of able-bodied subjects within EEG Signal Processing and Datasets.,selected by citation count from the audited BCI candidate pool,"Dataset and preprocessing choices can bias comparisons across algorithms and laboratories.; Artifact robustness and sensor-setup variability need stronger external validation.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/icassp.2000.859321
2000,15,,15,81.754,citations=18; influential=1; BCI term matches=1; title BCI matches=1; open PDF metadata,1be2f4e69e231c7eafd5534c9729659512c7ffcb,Environmental control by a brain-computer interface,"F. Karmali, M. Polak, A. Kostov",Proceedings of the 22nd Annual International Conference of the IEEE Engineering in Medicine and Biology Society (Cat. No.00CH37143),2000-07-23,18,1,General BCI Methods and Systems,,10.1109/IEMBS.2000.901508,,,https://doi.org/10.1109/iembs.2000.901508,https://www.semanticscholar.org/paper/1be2f4e69e231c7eafd5534c9729659512c7ffcb,,Computer Science; Engineering,False,,non-invasive,Positions Environmental control by a brain-computer interface within General BCI Methods and Systems.,selected by citation count from the audited BCI candidate pool,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/iembs.2000.901508
2000,16,,16,77.778,citations=18; influential=0; clinical/rehab relevance; BCI term matches=2; title BCI matches=2; open PDF metadata,599dee0e8794861e9cf9076d95f0706cf1b4c525,THE P300 AS A TYPING TOOL: TESTS OF BRAIN COMPUTER INTERFACE WITH AN ALS PATIENT,"E. Sellers, G. Schalk, E. Donchin",,,18,0,"SSVEP, P300, and ERP Spellers",,,,,https://www.semanticscholar.org/paper/599dee0e8794861e9cf9076d95f0706cf1b4c525,https://www.semanticscholar.org/paper/599dee0e8794861e9cf9076d95f0706cf1b4c525,,Computer Science; Engineering; Medicine,False,,non-invasive; human; SSVEP; P300,"Positions THE P300 AS A TYPING TOOL: TESTS OF BRAIN COMPUTER INTERFACE WITH AN ALS PATIENT within SSVEP, P300, and ERP Spellers.",selected by citation count from the audited BCI candidate pool,"Clinical impact needs stronger longitudinal evidence on daily function, adherence, and adverse events.; Communication systems must still balance accuracy, latency, vocabulary size, privacy, and user autonomy.; Visual spellers can be constrained by gaze dependence, stimulus comfort, and fatigue during long sessions.",clinical/rehab; communication,https://www.semanticscholar.org/paper/599dee0e8794861e9cf9076d95f0706cf1b4c525
2000,17,,17,67.634,citations=9; influential=1; BCI term matches=1; title BCI matches=1; open PDF metadata,c96ba49d734feb1d42885010fe1fe9e8e3e67328,Sensors for Brain-Computer Interfaces Options for Turning Thought into Action,"L. Hochberg, J. Donoghue",,,9,1,General BCI Methods and Systems,,,,,https://www.semanticscholar.org/paper/c96ba49d734feb1d42885010fe1fe9e8e3e67328,https://www.semanticscholar.org/paper/c96ba49d734feb1d42885010fe1fe9e8e3e67328,,Computer Science; Engineering; Medicine,False,,non-invasive,Positions Sensors for Brain-Computer Interfaces Options for Turning Thought into Action within General BCI Methods and Systems.,selected by citation count from the audited BCI candidate pool,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://www.semanticscholar.org/paper/c96ba49d734feb1d42885010fe1fe9e8e3e67328
2000,18,,18,52.839,citations=8; influential=0; BCI term matches=1; title BCI matches=1; open PDF metadata,1c5b33a33bc194795268ad630ba92983d4c32549,The LF-ASD brain computer interface: on-line identification of imagined finger flexions in subjects with spinal cord injuries,"S. Mason, Ziba Bozorgzadeh, G. Birch",International ACM SIGACCESS Conference on Computers and Accessibility,2000-11-13,8,0,General BCI Methods and Systems,,10.1145/354324.354350,,,https://doi.org/10.1145/354324.354350,https://www.semanticscholar.org/paper/1c5b33a33bc194795268ad630ba92983d4c32549,,Computer Science; Engineering; Medicine,False,,human,Positions The LF-ASD brain computer interface: on-line identification of imagined finger flexions in subjects with spinal cord injuries within General BCI Methods and Systems.,selected by citation count from the audited BCI candidate pool,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Participant variability can limit generalization across age, ability, disease status, and training experience.",BCI method,https://doi.org/10.1145/354324.354350
2000,19,,19,34.998,citations=3; influential=0; BCI term matches=1; title BCI matches=1; open PDF metadata,5702d9b31f703a92e72cff61073dc84838c7882c,An EEG Classifier Representing Subject's Characteristics for Brain-Computer Interface,"Do-Yeon Kim, Kwang-Hyung Lee, Min-Cheol Hwang",,,3,0,EEG Signal Processing and Datasets,,,,,https://www.semanticscholar.org/paper/5702d9b31f703a92e72cff61073dc84838c7882c,https://www.semanticscholar.org/paper/5702d9b31f703a92e72cff61073dc84838c7882c,,Computer Science; Engineering; Medicine,False,,non-invasive; human,Positions An EEG Classifier Representing Subject's Characteristics for Brain-Computer Interface within EEG Signal Processing and Datasets.,selected by citation count from the audited BCI candidate pool,"Dataset and preprocessing choices can bias comparisons across algorithms and laboratories.; Artifact robustness and sensor-setup variability need stronger external validation.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://www.semanticscholar.org/paper/5702d9b31f703a92e72cff61073dc84838c7882c
2000,20,,20,4.5,citations=0; influential=0; BCI term matches=1; title BCI matches=1; open PDF metadata,9cc8908401cd553da96d3800da6fa59ab776f7e7,The LF-ASD brain-computer interface : preliminary on-line identification of imagined finger flexions in spontaneous EEG,Ziba Bozorgzadeh,,,0,0,EEG Signal Processing and Datasets,,10.14288/1.0065267,,,https://doi.org/10.14288/1.0065267,https://www.semanticscholar.org/paper/9cc8908401cd553da96d3800da6fa59ab776f7e7,,Computer Science; Engineering; Medicine,False,,non-invasive,Positions The LF-ASD brain-computer interface : preliminary on-line identification of imagined finger flexions in spontaneous EEG within EEG Signal Processing and Datasets.,selected by citation count from the audited BCI candidate pool,"Dataset and preprocessing choices can bias comparisons across algorithms and laboratories.; Artifact robustness and sensor-setup variability need stronger external validation.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.14288/1.0065267
