year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate,githubUrl,keywordTags,keyIdea,strengths,limitations,methodTags,paperLink
2004,11,,11,192.129,citations=315; influential=13; recognized venue; BCI term matches=2; title BCI matches=2; open PDF metadata,f4ff6eeb66c69aaecdf2e64e6ad57b6a5de884af,Conversion of EEG activity into cursor movement by a brain-computer interface (BCI),"G. Fabiani, D. McFarland, J. Wolpaw, G. Pfurtscheller",IEEE transactions on neural systems and rehabilitation engineering,2004-09-13,315,13,Motor Imagery and Movement Decoding,,10.1109/TNSRE.2004.834627,,15473195,https://doi.org/10.1109/tnsre.2004.834627,https://www.semanticscholar.org/paper/f4ff6eeb66c69aaecdf2e64e6ad57b6a5de884af,,Computer Science; Engineering; Medicine,False,,non-invasive; SMR; arm-direction,Positions Conversion of EEG activity into cursor movement by a brain-computer interface (BCI) within Motor Imagery and Movement Decoding.,high citation signal (315); influential citation signal (13); recognized venue,"SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/tnsre.2004.834627
2004,12,,12,202.406,citations=299; influential=19; recognized venue; dataset/benchmark; BCI term matches=2; title BCI matches=2; open PDF metadata,4cefb515c4970c5e6fc670c4d2d588b711af3c87,BCI competition 2003-data set IIb: enhancing P300 wave detection using ICA-based subspace projections for BCI applications,"N. Xu, Xiaorong Gao, Bo Hong, Xiaobo Miao, Shangkai Gao, Fusheng Yang",IEEE Transactions on Biomedical Engineering,2004-05-24,299,19,"SSVEP, P300, and ERP Spellers",,10.1109/TBME.2004.826699,,15188880,https://doi.org/10.1109/tbme.2004.826699,https://www.semanticscholar.org/paper/4cefb515c4970c5e6fc670c4d2d588b711af3c87,,Computer Science; Engineering; Medicine,False,,non-invasive; SSVEP; P300,"Positions BCI competition 2003-data set IIb: enhancing P300 wave detection using ICA-based subspace projections for BCI applications within SSVEP, P300, and ERP Spellers.",high citation signal (299); influential citation signal (19); recognized venue,"Benchmark value depends on standardized protocols, transparent splits, and external replication.; Visual spellers can be constrained by gaze dependence, stimulus comfort, and fatigue during long sessions.; Controlled target layouts and calibration conditions may not transfer to everyday communication.",dataset/benchmark,https://doi.org/10.1109/tbme.2004.826699
2004,13,,13,198.827,citations=295; influential=21; recognized venue; BCI term matches=2; title BCI matches=2; open PDF metadata,7d8edfbfb871d7bac0b3080b7f9746cfe34371ee,Continuous EEG classification during motor imagery-simulation of an asynchronous BCI,"G. Townsend, B. Graimann, G. Pfurtscheller",IEEE transactions on neural systems and rehabilitation engineering,2004-06-14,295,21,Motor Imagery and Movement Decoding,,10.1109/TNSRE.2004.827220,,15218939,https://doi.org/10.1109/tnsre.2004.827220,https://www.semanticscholar.org/paper/7d8edfbfb871d7bac0b3080b7f9746cfe34371ee,,Computer Science; Engineering; Medicine,False,,non-invasive; non-human; SMR,Positions Continuous EEG classification during motor imagery-simulation of an asynchronous BCI within Motor Imagery and Movement Decoding.,high citation signal (295); influential citation signal (21); recognized venue,"SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/tnsre.2004.827220
2004,14,,14,185.999,citations=264; influential=14; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,3e199af39bf88116211945b061d21527321f8513,Evaluation of spike-detection algorithms fora brain-machine interface application,"I. Obeid, P. Wolf",IEEE Transactions on Biomedical Engineering,2004-05-24,264,14,General BCI Methods and Systems,,10.1109/TBME.2004.826683,,15188857,https://doi.org/10.1109/tbme.2004.826683,https://www.semanticscholar.org/paper/3e199af39bf88116211945b061d21527321f8513,,Computer Science; Engineering; Medicine,False,,non-invasive,Positions Evaluation of spike-detection algorithms fora brain-machine interface application within General BCI Methods and Systems.,high citation signal (264); influential citation signal (14); recognized venue,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/tbme.2004.826683
2004,15,,15,182.404,citations=252; influential=12; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,3722f22d707d9f90846e34ebd69055a55e2a25fe,Motor imagery classification by means of source analysis for brain–computer interface applications,"L. Qin, L. Ding, Bin He",Journal of Neural Engineering,2004-08-31,252,12,Motor Imagery and Movement Decoding,,10.1088/1741-2560/1/3/002,,15876632,https://doi.org/10.1088/1741-2560/1/3/002,https://www.semanticscholar.org/paper/3722f22d707d9f90846e34ebd69055a55e2a25fe,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1945182,Computer Science; Medicine; Physics,False,,SMR,Positions Motor imagery classification by means of source analysis for brain–computer interface applications within Motor Imagery and Movement Decoding.,high citation signal (252); influential citation signal (12); recognized venue,SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.,BCI method,https://doi.org/10.1088/1741-2560/1/3/002
2004,16,,16,184.889,citations=238; influential=15; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,3c1d4575f343a7ace1cd606de0748347c5325698,On the need for on-line learning in brain-computer interfaces,J. D. Millán,2004 IEEE International Joint Conference on Neural Networks (IEEE Cat. No.04CH37541),2004-07-25,238,15,General BCI Methods and Systems,,10.1109/IJCNN.2004.1381116,,,https://doi.org/10.1109/ijcnn.2004.1381116,https://www.semanticscholar.org/paper/3c1d4575f343a7ace1cd606de0748347c5325698,,Computer Science,False,,non-invasive,Positions On the need for on-line learning in brain-computer interfaces within General BCI Methods and Systems.,high citation signal (238); influential citation signal (15); recognized venue,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/ijcnn.2004.1381116
2004,17,,17,174.044,citations=229; influential=15; BCI term matches=1; title BCI matches=1; open PDF metadata,cd1ba973017d2502b02da74ca12719b4f8566305,Classifying EEG-based motor imagery tasks by means of time-frequency synthesized spatial patterns.,"Tao Wang, Jie Deng, Bin He",Clinical Neurophysiology,2004-12-01,229,15,Motor Imagery and Movement Decoding,,10.1016/J.CLINPH.2004.06.022,,15546783,https://doi.org/10.1016/j.clinph.2004.06.022,https://www.semanticscholar.org/paper/cd1ba973017d2502b02da74ca12719b4f8566305,,Computer Science; Medicine,False,,non-invasive; SMR,Positions Classifying EEG-based motor imagery tasks by means of time-frequency synthesized spatial patterns. within Motor Imagery and Movement Decoding.,high citation signal (229); influential citation signal (15),"SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1016/j.clinph.2004.06.022
2004,18,,18,193.553,citations=225; influential=20; recognized venue; dataset/benchmark; BCI term matches=1; title BCI matches=1; open PDF metadata,a8bba120f41503ffb1160aa3c8dc0742caa37671,BCI competition 2003-data set III: probabilistic modeling of sensorimotor /spl mu/ rhythms for classification of imaginary hand movements,"S. Lemm, C. Schäfer, G. Curio",IEEE Transactions on Biomedical Engineering,2004-05-24,225,20,Motor Imagery and Movement Decoding,,10.1109/TBME.2004.827076,,15188882,https://doi.org/10.1109/tbme.2004.827076,https://www.semanticscholar.org/paper/a8bba120f41503ffb1160aa3c8dc0742caa37671,,Computer Science; Medicine,False,,SMR; arm-direction,Positions BCI competition 2003-data set III: probabilistic modeling of sensorimotor /spl mu/ rhythms for classification of imaginary hand movements within Motor Imagery and Movement Decoding.,high citation signal (225); influential citation signal (20); recognized venue,"Benchmark value depends on standardized protocols, transparent splits, and external replication.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.",dataset/benchmark,https://doi.org/10.1109/tbme.2004.827076
2004,19,,19,150.576,citations=204; influential=4; BCI term matches=1; title BCI matches=1; open PDF metadata,783f8b7087676c83e14f12782732bba139745406,Ensemble Recordings Of Human Subcortical Neurons as a Source Of Motor Control Signals For a Brain-Machine Interface,"Parag G. Patil, J. Carmena, M. Nicolelis, D. Turner",Neurosurgery,2004-07-01,204,4,Motor Imagery and Movement Decoding,,10.1227/01.NEU.0000126872.23715.E5,,15214971,https://doi.org/10.1227/01.neu.0000126872.23715.e5,https://www.semanticscholar.org/paper/783f8b7087676c83e14f12782732bba139745406,,Engineering; Medicine,False,,human; SMR,Positions Ensemble Recordings Of Human Subcortical Neurons as a Source Of Motor Control Signals For a Brain-Machine Interface within Motor Imagery and Movement Decoding.,high citation signal (204),"SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.; Participant variability can limit generalization across age, ability, disease status, and training experience.",BCI method,https://doi.org/10.1227/01.neu.0000126872.23715.e5
2004,20,,20,160.613,citations=199; influential=8; BCI term matches=1; title BCI matches=1; open PDF metadata,b54c5dd03ca2c0b9b17b9fc1d4ebe4c2b6478982,MACHINE LEARNING TECHNIQUES FOR BRAIN-COMPUTER INTERFACES,"K.-R. Muller, M. Krauledat, G. Dornhege, G. Curio, B. Blankertz",,,199,8,General BCI Methods and Systems,,,,,https://www.semanticscholar.org/paper/b54c5dd03ca2c0b9b17b9fc1d4ebe4c2b6478982,https://www.semanticscholar.org/paper/b54c5dd03ca2c0b9b17b9fc1d4ebe4c2b6478982,,Computer Science; Engineering; Medicine,False,,non-invasive,Positions MACHINE LEARNING TECHNIQUES FOR BRAIN-COMPUTER INTERFACES within General BCI Methods and Systems.,high citation signal (199),"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://www.semanticscholar.org/paper/b54c5dd03ca2c0b9b17b9fc1d4ebe4c2b6478982
2004,21,,21,170.57,citations=197; influential=11; invasive/high-bandwidth BCI; BCI term matches=1; title BCI matches=1; open PDF metadata,e075fb346b31e19296537664f3a137dde765eb93,Methods Towards Invasive Human Brain Computer Interfaces,"T. N. Lal, T. Hinterberger, G. Widman, M. Schröder, J. Hill, W. Rosenstiel, et al.",Neural Information Processing Systems,2004-12-01,197,11,Invasive and Implantable Interfaces,,,,,https://www.semanticscholar.org/paper/e075fb346b31e19296537664f3a137dde765eb93,https://www.semanticscholar.org/paper/e075fb346b31e19296537664f3a137dde765eb93,,Computer Science; Engineering; Medicine,False,,invasive; human,Positions Methods Towards Invasive Human Brain Computer Interfaces within Invasive and Implantable Interfaces.,high citation signal (197); influential citation signal (11),"Surgical risk, device durability, and long-term signal stability constrain clinical translation.; Small participant cohorts make headline decoding performance difficult to generalize.; Participant variability can limit generalization across age, ability, disease status, and training experience.",invasive,https://www.semanticscholar.org/paper/e075fb346b31e19296537664f3a137dde765eb93
2004,22,,22,166.364,citations=187; influential=10; BCI term matches=2; title BCI matches=2; open PDF metadata,7e33c5fd3d7399bbe23b0eb2f1a0bdb94fe2512c,High performance P300 speller for brain-computer interface,"Cuntai Guan, M. Thulasidas, Jiankang K. Wu",BCS International Academic Conference,2004-12-01,187,10,"SSVEP, P300, and ERP Spellers","P300 speller is a communication tool with which one can input texts or commands to a computer by thought. The amplitude of the P300 evoked potential is inversely proportional to the probability of infrequent or task-related stimulus. In existing P300 spellers, rows and columns of a matrix are intensified successively and randomly, resulting in a stimulus frequency of 1/N (N is the number of rows or columns of the matrix). We propose a new paradigm to display each single character randomly and individually (therefore reducing the stimulus frequency to 1/(N*N)). On-line experiments showed that this new speller significantly improved the performance. Specifically, the new speller can reduce character classification error rate by up to 80% or double the information transfer rate compared to the existing P300 spellers.",10.1109/BIOCAS.2004.1454155,,,https://doi.org/10.1109/biocas.2004.1454155,https://www.semanticscholar.org/paper/7e33c5fd3d7399bbe23b0eb2f1a0bdb94fe2512c,,Computer Science,False,,non-invasive; SSVEP; P300,P300 speller is a communication tool with which one can input texts or commands to a computer by thought.,high citation signal (187); influential citation signal (10),"Communication systems must still balance accuracy, latency, vocabulary size, privacy, and user autonomy.; Visual spellers can be constrained by gaze dependence, stimulus comfort, and fatigue during long sessions.; Controlled target layouts and calibration conditions may not transfer to everyday communication.",communication,https://doi.org/10.1109/biocas.2004.1454155
2004,23,,23,174.42,citations=175; influential=12; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,da25fe40f9f2ee21d0b9e2fd6894f0dd2d87d5a8,Phase synchronization for the recognition of mental tasks in a brain-computer interface,"E. Gysels, P. Celka",IEEE transactions on neural systems and rehabilitation engineering,2004-12-13,175,12,Invasive and Implantable Interfaces,,10.1109/TNSRE.2004.838443,,15614996,https://doi.org/10.1109/tnsre.2004.838443,https://www.semanticscholar.org/paper/da25fe40f9f2ee21d0b9e2fd6894f0dd2d87d5a8,,Computer Science; Engineering; Medicine,False,,invasive,Positions Phase synchronization for the recognition of mental tasks in a brain-computer interface within Invasive and Implantable Interfaces.,high citation signal (175); influential citation signal (12); recognized venue,"Surgical risk, device durability, and long-term signal stability constrain clinical translation.; Small participant cohorts make headline decoding performance difficult to generalize.",BCI method,https://doi.org/10.1109/tnsre.2004.838443
2004,24,,24,163.277,citations=175; influential=6; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,cafecb033963fd75e96f1b693fe42ff52b1739f4,Brain-computer interface design for asynchronous control applications: improvements to the LF-ASD asynchronous brain switch,"J. Borisoff, S. Mason, Ali Bashashati, G. Birch",IEEE Transactions on Biomedical Engineering,2004-05-24,175,6,General BCI Methods and Systems,,10.1109/TBME.2004.827078,,15188869,https://doi.org/10.1109/tbme.2004.827078,https://www.semanticscholar.org/paper/cafecb033963fd75e96f1b693fe42ff52b1739f4,,Computer Science; Engineering; Medicine,False,,non-invasive,Positions Brain-computer interface design for asynchronous control applications: improvements to the LF-ASD asynchronous brain switch within General BCI Methods and Systems.,high citation signal (175); recognized venue,"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/tbme.2004.827078
2004,25,,25,178.0,citations=164; influential=12; recognized venue; dataset/benchmark; BCI term matches=1; title BCI matches=1; open PDF metadata,d3a5ed16b0ac69af8c0b3ad38d516755dd14e4b1,BCI competition 2003-data set IV:An algorithm based on CSSD and FDA for classifying single-trial EEG,"Yijun Wang, Zhiguang Zhang, Yong Li, Xiaorong Gao, Shangkai Gao, Fusheng Yang",IEEE Transactions on Biomedical Engineering,2004-05-24,164,12,EEG Signal Processing and Datasets,,10.1109/TBME.2004.826697,,15188883,https://doi.org/10.1109/tbme.2004.826697,https://www.semanticscholar.org/paper/d3a5ed16b0ac69af8c0b3ad38d516755dd14e4b1,http://sccn.ucsd.edu/~yijun/pdfs/TBME04.pdf,Computer Science; Medicine,False,,non-invasive,Positions BCI competition 2003-data set IV:An algorithm based on CSSD and FDA for classifying single-trial EEG within EEG Signal Processing and Datasets.,high citation signal (164); influential citation signal (12); recognized venue,"Benchmark value depends on standardized protocols, transparent splits, and external replication.; Dataset and preprocessing choices can bias comparisons across algorithms and laboratories.; Artifact robustness and sensor-setup variability need stronger external validation.",dataset/benchmark,https://doi.org/10.1109/tbme.2004.826697
2004,26,,26,175.605,citations=157; influential=11; recognized venue; dataset/benchmark; BCI term matches=1; title BCI matches=1; open PDF metadata,81154eb6bd6eeff45e046b7e15ac6fcfb880d598,BCI competition 2003-data set Ia: combining gamma-band power with slow cortical potentials to improve single-trial classification of electroencephalographic signals,"B. Mensh, Justin Werfel, H. Seung",IEEE Transactions on Biomedical Engineering,2004-05-24,157,11,EEG Signal Processing and Datasets,,10.1109/TBME.2004.827081,,15188877,https://doi.org/10.1109/tbme.2004.827081,https://www.semanticscholar.org/paper/81154eb6bd6eeff45e046b7e15ac6fcfb880d598,,Computer Science; Medicine,False,,non-invasive,Positions BCI competition 2003-data set Ia: combining gamma-band power with slow cortical potentials to improve single-trial classification of electroencephalographic signals within EEG Signal Processing and Datasets.,high citation signal (157); influential citation signal (11); recognized venue,"Benchmark value depends on standardized protocols, transparent splits, and external replication.; Dataset and preprocessing choices can bias comparisons across algorithms and laboratories.; Artifact robustness and sensor-setup variability need stronger external validation.",dataset/benchmark,https://doi.org/10.1109/tbme.2004.827081
