year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate,githubUrl,keywordTags,keyIdea,strengths,limitations,methodTags,paperLink
2009,11,,11,195.435,citations=308; influential=20; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,4dc326e976e8efa84ab4f1f76075f946ffb132a8,A New Discriminative Common Spatial Pattern Method for Motor Imagery Brain–Computer Interfaces,"Kavitha P. Thomas, Cuntai Guan, C. Lau, A. P. Vinod, K. Ang",IEEE Transactions on Biomedical Engineering,2009-07-14,308,20,Motor Imagery and Movement Decoding,,10.1109/TBME.2009.2026181,,19605314,https://doi.org/10.1109/tbme.2009.2026181,https://www.semanticscholar.org/paper/4dc326e976e8efa84ab4f1f76075f946ffb132a8,,Computer Science; Medicine,False,,SMR,Positions A New Discriminative Common Spatial Pattern Method for Motor Imagery Brain–Computer Interfaces within Motor Imagery and Movement Decoding.,high citation signal (308); influential citation signal (20); recognized venue,SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.,BCI method,https://doi.org/10.1109/tbme.2009.2026181
2009,12,,12,184.897,citations=304; influential=8; recognized venue; clinical/rehab relevance; BCI term matches=1; title BCI matches=1; open PDF metadata,00c3785e6b427ab53a43a0e27e71138c0cd10d56,A Wireless Brain-Machine Interface for Real-Time Speech Synthesis,"F. Guenther, J. Brumberg, E. Wright, Alfonso Nieto-Castanon, J. Tourville, M. Panko, et al.",PLoS ONE,2009-12-09,304,8,Motor Imagery and Movement Decoding,"Background Brain-machine interfaces (BMIs) involving electrodes implanted into the human cerebral cortex have recently been developed in an attempt to restore function to profoundly paralyzed individuals. Current BMIs for restoring communication can provide important capabilities via a typing process, but unfortunately they are only capable of slow communication rates. In the current study we use a novel approach to speech restoration in which we decode continuous auditory parameters for a real-time speech synthesizer from neuronal activity in motor cortex during attempted speech. Methodology/Principal Findings Neural signals recorded by a Neurotrophic Electrode implanted in a speech-related region of the left precentral gyrus of a human volunteer suffering from locked-in syndrome, characterized by near-total paralysis with spared cognition, were transmitted wirelessly across the scalp and used to drive a speech synthesizer. A Kalman filter-based decoder translated the neural signals generated during attempted speech into continuous parameters for controlling a synthesizer that provided immediate (within 50 ms) auditory feedback of the decoded sound. Accuracy of the volunteer's vowel productions with the synthesizer improved quickly with practice, with a 25% improvement in average hit rate (from 45% to 70%) and 46% decrease in average endpoint error from the first to the last block of a three-vowel task. Conclusions/Significance Our results support the feasibility of neural prostheses that may have the potential to provide near-conversational synthetic speech output for individuals with severely impaired speech motor control. They also provide an initial glimpse into the functional properties of neurons in speech motor cortical areas.",10.1371/journal.pone.0008218,,20011034,https://doi.org/10.1371/journal.pone.0008218,https://www.semanticscholar.org/paper/00c3785e6b427ab53a43a0e27e71138c0cd10d56,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0008218&type=printable,Engineering; Medicine; Physics,False,,invasive; non-invasive; human; SMR,Background Brain-machine interfaces (BMIs) involving electrodes implanted into the human cerebral cortex have recently been developed in an attempt to restore function to profoundly paralyzed individuals.,high citation signal (304); recognized venue; open-access PDF metadata,"Clinical impact needs stronger longitudinal evidence on daily function, adherence, and adverse events.; Communication systems must still balance accuracy, latency, vocabulary size, privacy, and user autonomy.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.",clinical/rehab; communication,https://doi.org/10.1371/journal.pone.0008218
2009,13,,13,203.407,citations=302; influential=23; recognized venue; invasive/high-bandwidth BCI; BCI term matches=3; open PDF metadata,99ddb6670759e1e60bfe382a903f84e84caae754,Decoding Flexion of Individual Fingers Using Electrocorticographic Signals in Humans,"J. Kubanek, J. Kubanek, K. Miller, J. Ojemann, J. Wolpaw, G. Schalk",Journal of Neural Engineering,2009-10-01,302,23,Motor Imagery and Movement Decoding,"Brain signals can provide the basis for a non-muscular communication and control system, a brain–computer interface (BCI), for people with motor disabilities. A common approach to creating BCI devices is to decode kinematic parameters of movements using signals recorded by intracortical microelectrodes. Recent studies have shown that kinematic parameters of hand movements can also be accurately decoded from signals recorded by electrodes placed on the surface of the brain (electrocorticography (ECoG)). In the present study, we extend these results by demonstrating that it is also possible to decode the time course of the flexion of individual fingers using ECoG signals in humans, and by showing that these flexion time courses are highly specific to the moving finger. These results provide additional support for the hypothesis that ECoG could be the basis for powerful clinically practical BCI systems, and also indicate that ECoG is useful for studying cortical dynamics related to motor function.",10.1088/1741-2560/6/6/066001,,19794237,https://doi.org/10.1088/1741-2560/6/6/066001,https://www.semanticscholar.org/paper/99ddb6670759e1e60bfe382a903f84e84caae754,,Engineering; Medicine; Physics; Psychology,False,,invasive; human; SMR; arm-direction,"Brain signals can provide the basis for a non-muscular communication and control system, a brain–computer interface (BCI), for people with motor disabilities.",high citation signal (302); influential citation signal (23); recognized venue,"Communication systems must still balance accuracy, latency, vocabulary size, privacy, and user autonomy.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.",invasive; communication,https://doi.org/10.1088/1741-2560/6/6/066001
2009,14,,14,189.773,citations=288; influential=28; BCI term matches=1; title BCI matches=1; open PDF metadata,432aa76a58f3952bd3cc23dc7b341d3937bbad60,"VEP-based brain-computer interfaces: time, frequency, and code modulations [Research Frontier]","Guangyu Bin, Xiaorong Gao, Yijun Wang, Bo Hong, Shangkai Gao",IEEE Computational Intelligence Magazine,2009-11-01,288,28,General BCI Methods and Systems,,10.1109/MCI.2009.934562,,,https://doi.org/10.1109/mci.2009.934562,https://www.semanticscholar.org/paper/432aa76a58f3952bd3cc23dc7b341d3937bbad60,,Computer Science; Engineering,False,,non-invasive,"Positions VEP-based brain-computer interfaces: time, frequency, and code modulations [Research Frontier] within General BCI Methods and Systems.",high citation signal (288); influential citation signal (28),"Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1109/mci.2009.934562
2009,15,,15,186.315,citations=272; influential=15; clinical/rehab relevance; BCI term matches=2; title BCI matches=2; open PDF metadata,285247aea0a04a626a2cfd566c0e2f49d15749fe,Feasibility of a New Application of Noninvasive Brain Computer Interface (BCI): A Case Study of Training for Recovery of Volitional Motor Control After Stroke,"Janis J. Daly, Roger Cheng, Jean M. Rogers, Krisanne Litinas, K. Hrovat, Mark E. Dohring",Journal of Neurologic Physical Therapy,2009-12-01,272,15,Motor Imagery and Movement Decoding,,10.1097/NPT.0b013e3181c1fc0b,,20208465,https://doi.org/10.1097/npt.0b013e3181c1fc0b,https://www.semanticscholar.org/paper/285247aea0a04a626a2cfd566c0e2f49d15749fe,,Medicine,False,,non-invasive; human; SMR,Positions Feasibility of a New Application of Noninvasive Brain Computer Interface (BCI): A Case Study of Training for Recovery of Volitional Motor Control After Stroke within Motor Imagery and Movement Decoding.,high citation signal (272); influential citation signal (15),"Clinical impact needs stronger longitudinal evidence on daily function, adherence, and adverse events.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.",clinical/rehab,https://doi.org/10.1097/npt.0b013e3181c1fc0b
2009,16,,16,181.932,citations=267; influential=7; recognized venue; BCI term matches=3; title BCI matches=3; open PDF metadata,eac7903a097acef4d5d09a59e4e9e7cc5e1612ed,Neurofeedback-based motor imagery training for brain-computer interface (BCI).,"Han-Jeong Hwang, Kiwoon Kwon, Changjo Im",Journal of Neuroscience Methods,2009-04-30,267,7,Motor Imagery and Movement Decoding,,10.1016/j.jneumeth.2009.01.015,,19428521,https://doi.org/10.1016/j.jneumeth.2009.01.015,https://www.semanticscholar.org/paper/eac7903a097acef4d5d09a59e4e9e7cc5e1612ed,,Computer Science; Engineering; Medicine; Psychology,False,,SMR,Positions Neurofeedback-based motor imagery training for brain-computer interface (BCI). within Motor Imagery and Movement Decoding.,high citation signal (267); recognized venue,Offline benchmark performance may not transfer to real-time closed-loop use.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.,closed-loop,https://doi.org/10.1016/j.jneumeth.2009.01.015
2009,17,,17,184.479,citations=223; influential=19; review/survey; BCI term matches=1; title BCI matches=1; open PDF metadata,19c7305f8951207ee1182dbbf0e2219dc46c234c,A review on directional information in neural signals for brain-machine interfaces.,"S. Waldert, T. Pistohl, C. Braun, T. Ball, A. Aertsen, C. Mehring",Journal of Physiology - Paris,2009-05-01,223,19,General BCI Methods and Systems,,10.1016/j.jphysparis.2009.08.007,,19665554,https://doi.org/10.1016/j.jphysparis.2009.08.007,https://www.semanticscholar.org/paper/19c7305f8951207ee1182dbbf0e2219dc46c234c,,Computer Science; Engineering; Medicine; Psychology,False,,arm-direction,Positions A review on directional information in neural signals for brain-machine interfaces. within General BCI Methods and Systems.,high citation signal (223); influential citation signal (19),"Review-level synthesis cannot resolve study quality differences, protocol bias, or reproducibility gaps.; Broad BCI system claims often need stronger standardized evaluation across users, sessions, and devices.; Laboratory performance may not transfer to everyday usability, safety, and maintenance conditions.",review,https://doi.org/10.1016/j.jphysparis.2009.08.007
2009,18,,18,183.759,citations=215; influential=13; recognized venue; BCI term matches=2; title BCI matches=2; open PDF metadata,11b756a044932455f897583221d567266dcf7731,Visual modifications on the P300 speller BCI paradigm,"M. Salvaris, F. Sepulveda",Journal of Neural Engineering,2009-07-15,215,13,"SSVEP, P300, and ERP Spellers",,10.1088/1741-2560/6/4/046011,,19602731,https://doi.org/10.1088/1741-2560/6/4/046011,https://www.semanticscholar.org/paper/11b756a044932455f897583221d567266dcf7731,,Computer Science; Medicine; Physics,False,,non-invasive; SSVEP; P300,"Positions Visual modifications on the P300 speller BCI paradigm within SSVEP, P300, and ERP Spellers.",high citation signal (215); influential citation signal (13); recognized venue,"Communication systems must still balance accuracy, latency, vocabulary size, privacy, and user autonomy.; Visual spellers can be constrained by gaze dependence, stimulus comfort, and fatigue during long sessions.; Controlled target layouts and calibration conditions may not transfer to everyday communication.",communication,https://doi.org/10.1088/1741-2560/6/4/046011
2009,19,,19,185.529,citations=204; influential=19; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,7f5712394d340d89a4e27da802c6eac26ce10ee4,Unscented Kalman Filter for Brain-Machine Interfaces,"Zheng Li, Joseph E. O’Doherty, Timothy L Hanson, M. Lebedev, C. Henriquez, M. Nicolelis",PLoS ONE,2009-07-15,204,19,Motor Imagery and Movement Decoding,"Brain machine interfaces (BMIs) are devices that convert neural signals into commands to directly control artificial actuators, such as limb prostheses. Previous real-time methods applied to decoding behavioral commands from the activity of populations of neurons have generally relied upon linear models of neural tuning and were limited in the way they used the abundant statistical information contained in the movement profiles of motor tasks. Here, we propose an n-th order unscented Kalman filter which implements two key features: (1) use of a non-linear (quadratic) model of neural tuning which describes neural activity significantly better than commonly-used linear tuning models, and (2) augmentation of the movement state variables with a history of n-1 recent states, which improves prediction of the desired command even before incorporating neural activity information and allows the tuning model to capture relationships between neural activity and movement at multiple time offsets simultaneously. This new filter was tested in BMI experiments in which rhesus monkeys used their cortical activity, recorded through chronically implanted multielectrode arrays, to directly control computer cursors. The 10th order unscented Kalman filter outperformed the standard Kalman filter and the Wiener filter in both off-line reconstruction of movement trajectories and real-time, closed-loop BMI operation.",10.1371/journal.pone.0006243,,19603074,https://doi.org/10.1371/journal.pone.0006243,https://www.semanticscholar.org/paper/7f5712394d340d89a4e27da802c6eac26ce10ee4,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0006243&type=printable,Computer Science; Engineering; Medicine; Physics,False,,invasive; SMR,"Brain machine interfaces (BMIs) are devices that convert neural signals into commands to directly control artificial actuators, such as limb prostheses.",high citation signal (204); influential citation signal (19); recognized venue,Offline benchmark performance may not transfer to real-time closed-loop use.; SMR and movement decoders often need subject-specific calibration and may drift across sessions.; Offline motor-imagery accuracy may not translate to reliable continuous control or rehabilitation gains.,closed-loop,https://doi.org/10.1371/journal.pone.0006243
2009,20,,20,171.548,citations=195; influential=7; recognized venue; BCI term matches=2; title BCI matches=2; open PDF metadata,44ae340d1549673e53977804e718e1a234b4c79a,The MindGame: A P300-based brain-computer interface game,"A. Finke, Alexander Lenhardt, H. Ritter",Neural Networks,2009-11-01,195,7,"SSVEP, P300, and ERP Spellers",,10.1016/j.neunet.2009.07.003,,19635654,https://doi.org/10.1016/j.neunet.2009.07.003,https://www.semanticscholar.org/paper/44ae340d1549673e53977804e718e1a234b4c79a,,Computer Science; Medicine,False,,non-invasive; SSVEP; P300,"Positions The MindGame: A P300-based brain-computer interface game within SSVEP, P300, and ERP Spellers.",high citation signal (195); recognized venue,"Visual spellers can be constrained by gaze dependence, stimulus comfort, and fatigue during long sessions.; Controlled target layouts and calibration conditions may not transfer to everyday communication.; Non-invasive signals are vulnerable to low signal-to-noise ratio, artifacts, and electrode setup variability.",BCI method,https://doi.org/10.1016/j.neunet.2009.07.003
2009,21,,21,166.718,citations=185; influential=5; recognized venue; clinical/rehab relevance; BCI term matches=1; title BCI matches=1; open PDF metadata,4204beb2dc996c0458cbf1fe015f18c430780a0e,Hemodynamic brain-computer interfaces for communication and rehabilitation,"R. Sitaram, A. Caria, N. Birbaumer",Neural Networks,2009-11-01,185,5,Rehabilitation and Neuroprosthetics,,10.1016/j.neunet.2009.05.009,,19524399,https://doi.org/10.1016/j.neunet.2009.05.009,https://www.semanticscholar.org/paper/4204beb2dc996c0458cbf1fe015f18c430780a0e,,Computer Science; Engineering; Medicine,False,,human,Positions Hemodynamic brain-computer interfaces for communication and rehabilitation within Rehabilitation and Neuroprosthetics.,high citation signal (185); recognized venue,"Clinical impact needs stronger longitudinal evidence on daily function, adherence, and adverse events.; Communication systems must still balance accuracy, latency, vocabulary size, privacy, and user autonomy.; Clinical cohorts are often small and heterogeneous, making functional effect sizes difficult to compare.",clinical/rehab; communication,https://doi.org/10.1016/j.neunet.2009.05.009
